Catégorie	Score	Nom	URL	Année	Niveau IA déclaré	Région	Description	Signaux détectés
C - Indéterminé	0	Care.Foormi	https://www.linkedin.com/company/care-foormi/	2022	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Care.Foormi propose un assistant personnel de santé qui lève les barrières d’accès à la santé (disponibilité médicale, manque d’information, financement) et fournit un programme personnalisé de prévention.	-
C - Indéterminé	0	CIKABA	www.Cikaba.com	2016	L'IA est indispensable au fonctionnement de mon produit	Auvergne-Rhône-Alpes	Cikaba œuvre à un monde plus durable. 
Nous révolutionnons la santé et la sécurité des travailleurs avec notre IA qui prédit les risques futurs et qui met en place des actions de prévention pour éviter aujourd’hui les accidents de demain.	-
C - Indéterminé	0	Cocoparks	https://cocoparks.io	2024	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Cocoparks&nbsp;révolutionne&nbsp;l'expérience de stationnement et la gestion de l'infrastructure associée pour&nbsp;réduire de 10% la pollution urbaine, améliorer la mobilité en ville, et dynamiser les commerces.	-
C - Indéterminé	0	dfi labs	www.dfi-labs.com	2020	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	A l intersection de la blockchain de l intelligence artificielle et de la data, nous créons des produits financiers.	-
C - Indéterminé	0	Daijobu AI	https://daijobu.ai	2024	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Daijobu AI accompagne les entreprises sur tout le cycle de transformation par l'IA : évaluation des cas d'usage, analyse data, développement de solution sur-mesure, appropriation et formation	-
C - Indéterminé	0	EAGR	https://eagr.ai	2024	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	L'IA qui rend les commerciaux meilleurs, pas obsolètes. L'IA ne closera jamais un deal complexe à la place d'un humain. Mais un commercial qui sait exactement quoi améliorer après chaque appel, qui s'entraîne sur ses faiblesses, qui reçoit le bon conseil au bon moment : celui-là il est imbattable !	-
C - Indéterminé	0	Find &amp; Order	https://web.findnorder.com/	2017	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Solution SaaS d'optimisation des flux des opérations logistiques en entrepôt. En parallèle, la société développe également une solution de géolocalisation indoor fonctionnant sans infrastructure, en complément de ses premières solutions.	+1 optimisation; -1 saas
C - Indéterminé	0	DAT Solutions	https://www.dat-solutions.fr/	2018	L'IA est indispensable au fonctionnement de mon produit	Provence-Alpes-Côte d'Azur	DAT Solutions conçois, intègre et maintient des systèmes intelligents dans le secteur de la sécurité et de la défense.	-
C - Indéterminé	0	Data Tell Story	https://datatellstory.com/	2020	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Répondez facilement et rapidement à des questions complexes grâce à notre IA.	-
C - Indéterminé	0	Datanalysis	http://www.datanalysis.re	2015	J'ai intégré l'IA pour améliorer mon produit	La Réunion	Démocratiser l'analytique de données de haute qualité pour tous	-
C - Indéterminé	0	Datapolitics	https://datapolitics.fr/	2021	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Datapolitics démocratise l’accès aux marchés publics, favorisant l’innovation et la rencontre entre collectivités territoriales et apporteurs de solutions.	-
C - Indéterminé	0	Fruggr By Digital4better	www.fruggr.io	2020	J'ai intégré l'IA pour améliorer mon produit	Bretagne	Fruggr adresse les risques et coûts de l’IA. La solution structure votre organisation via un registre et l'évaluation des systèmes. Elle simplifie le reporting de conformité et la gouvernance en formalisant rôles et workflows. Ces plans d'action sont pilotés par des indicateurs de valeur.	-
C - Indéterminé	0	Emvista	www.emvista.com	2018	L'IA est indispensable au fonctionnement de mon produit	Occitanie	Emvista développe Prevyo, une technologie d’IA pour détecter et qualifier des événements critiques à partir de sources ouvertes (OSINT) et internes (CSINT), au service de la veille stratégique, de la sécurité et de la décision.	-
C - Indéterminé	0	Escape	http://escape.tech	2020	L'IA est indispensable au fonctionnement de mon produit	Nouvelle-Aquitaine	Helping businesses stay secure with automated API discovery and security testing	-
C - Indéterminé	0	Eurekam	https://eurekam.fr/	2012	L'IA est indispensable au fonctionnement de mon produit	Nouvelle-Aquitaine	Artificial Intelligence and Control by Image Analysis provider at the service of the actors of the Health Read	-
C - Indéterminé	0	EXANODIA	https://exanodia.com	2023	L'IA est indispensable au fonctionnement de mon produit	Auvergne-Rhône-Alpes	Industrial inspection and non-destructive testing solutions monitored by artificial intelligence	-
C - Indéterminé	0	EXXA	https://withexxa.com	2024	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	EXXA propose une infrastructure IA 10 à 50x plus efficiente en coûts, énergie et émissions carbone, optimisée pour le traitement différé de grands volumes de données. Idéal pour le pré-traitement de données ou la génération de données synthétiques.	-
C - Indéterminé	0	Ezymob	https://ezymob.fr	2020	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Ezymob offre des solutions digitales de guidage adaptées qui offrent une autonomie totale de déplacements à tous les publics, en situation de handicap ou non.	-
C - Indéterminé	0	fAibrik	www.faibrik.com	2018	L'IA est indispensable au fonctionnement de mon produit	Auvergne-Rhône-Alpes	fAibrik est une startup française qui place l’IA au cœur du service client. Notre plateforme complète et omnicanale aide les équipes à gagner du temps, se concentrer sur l’essentiel et améliorer le service en continu. L'objectif est d'optimiser continuellement le service client des entreprises.	-
C - Indéterminé	0	Grand Shooting	https://www.grand-shooting.com/fr	2015	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Notre mission est d’assurer la performance des images sur le digital, en nous appuyant sur les dernières technologies, notamment l’IA. Notre plateforme permet aux marques, aux marketplaces et aux distributeurs de mettre en ligne plus vite leurs images, et surtout de contrôler la qualité des visuels pour optimiser leur performance dans un contexte omnicanal.	-
C - Indéterminé	0	HUVY	https://huvy.fr/	2021	L'IA est indispensable au fonctionnement de mon produit	Nouvelle-Aquitaine	HUVY is a medtech startup, created in 2021, that helps detect skin cancers using AI.	-
C - Indéterminé	0	Hymaïa	https://www.hymaia.com/	2022	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	Notre mission: Vous aider à viser des prises de décision informées par la donnée, vous accompagner pour accélérer la création de valeur business par la data, vous rendre autonomes dans l’exploitation de vos données et l’établissement d’une culture data	-
C - Indéterminé	0	ibridge people	http://www.ibridgepeople.com/	2019	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	A videoconferencing platform with simultaneous translation by AI or professional interpreters. On PCs, tablets and smartphones. The chat, documents shared on screen and real-time subtitles are in your language.	-
C - Indéterminé	0	imeon energy	http://www.imeon-energy.com	2013	L'IA est indispensable au fonctionnement de mon produit	Bretagne	Created in 2013, the company is now one of the world leaders in its field. For a few years now, the brand has also been manufacturing robust and waterproof cabinets for energy storage, as well as lithium batteries, whose lifetimes are optimised to the maximum thanks to artificial intelligence developed by IMEON engineers.	-
C - Indéterminé	0	QUINTEN	https://www.quinten.ai/	2008	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Société pionnière dans l’Intelligence Artificielle appliquée à l’amélioration de la performance des organisations notamment dans le domaine de la Santé, la Banque et l'Assurance, Quinten a toujours défendu une IA centrée sur l’humain, au service des grands enjeux économiques et sociétaux, et bâti avec les équipes métiers des solutions sur mesure permettant de tirer parti du plein potentiel de leurs données.	-
C - Indéterminé	0	Qwant	https://www.qwant.com/	2011	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Qwant est un moteur de recherche européen qui offre une expérience de recherche inédite tout en respectant les données et la vie privée de ses utilisateurs. Qwant développe sa propre technologie de crawling, d’indexation et de recherche sur le web.	-
C - Indéterminé	0	KillBills	https://www.killbills.co	2020	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	KillBills offre une solution innovante : le ticket de caisse digital envoyé directement dans l'espace bancaire via la carte de paiement. Simple, écoresponsable et conforme à la loi AGEC, il élimine le papier sans besoin d'appli, mail ou QR code.	-
C - Indéterminé	0	Keyzia	https://keyzia.fr/	2024	L'IA est indispensable au fonctionnement de mon produit	Pays de la Loire	Keyzia développe une IA spécialisée pour l’immobilier et le bâtiment pour permettre aux entreprises d’accélérer, de structurer et de sécuriser l’usage de l’IA au quotidien au sein de leurs équipes métiers.	-
C - Indéterminé	0	Screeb	https://screeb.app/	2020	L'IA est indispensable au fonctionnement de mon produit	Pays de la Loire	Customer feedback loop solution  firm that provides user research, product analytics and customer support services	-
C - Indéterminé	0	Intelligence Anesthesia	https://www.ianesthesie.com	2019	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	Healthcare Software for Automatic Pre-Evaluation before Surgery	-
C - Indéterminé	0	Make.org	https://panoramic.make.org/customer/cese/event/convention-citoyenne-sur-la-fin-de-vie	2016	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Make.org est une civic tech neutre et indépendante. Grâce à des outils innovants comme Panoramic.ai, Make.org simplifie l'accès à des contenus complexes et favorise une participation citoyenne éclairée et engagée.	-
C - Indéterminé	0	Koyeb	http://koyeb.com	2019	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	The next-generation cloud platform to deploy containers and code functions	-
